pair_id,up_file,side_file,top_major_mm,top_minor_mm,top_aspect,top_circularity,top_px_per_mm_est,top_sym_score_lr,top_sym_score_ud,top_lr_width_mean_pct,top_lr_width_max_pct,top_lr_width_p95_pct,top_ud_width_mean_pct,top_ud_width_max_pct,top_ud_width_p95_pct,top_area_diff_lr_percent,top_area_diff_ud_percent,side_major_mm,side_minor_mm,side_shape_index(aspect),side_circularity,side_px_per_mm_est,side_sym_score_lr,side_sym_score_ud,side_lr_width_mean_pct,side_lr_width_max_pct,side_lr_width_p95_pct,side_ud_width_mean_pct,side_ud_width_max_pct,side_ud_width_p95_pct,side_area_diff_lr_percent,side_area_diff_ud_percent,LD_ratio,최종_판정,side_lr_symmetry_percent
43,20250813_155004.jpg,43.jpg,215.4014574487587,217.03941303267072,1.0076041991698301,0.8105114624840511,4.0,0.7115920358077208,0.7249874142708286,26.20710509553174,8999.991000009,13.599520996379699,15759035.526918497,13600000000.0,54.24676408474183,0.8415128128568915,7.175883682233655,221.89340926105945,187.02406901993618,0.8428554486713069,0.8046316213285026,4.0,0.7559643594028012,0.7981531271699267,26.95200762596246,1299.9997833333694,62.29507992475148,11473616.559704578,10200000000.0,125.67843033130097,19.241993866987567,39.116763492115176,1.0223645842041513,정형과,73.04799237403753
44,20250813_155055.jpg,44.jpg,188.85683403903732,189.16976702239913,1.0016569852235113,0.7537318721767221,5.0,0.7147762042180403,0.7185459334154967,19.051529304768504,1252.6314470914267,42.88499776652949,66.15691507411698,38599.922800154396,28.359394755045773,13.708689983923414,5.721225778764394,226.27605252267983,231.55415988684808,1.0233259653654212,0.6485348348422292,4.0,0.7668576483246221,0.7917169857605693,32.26049059763766,1199.999907692315,99.37685399823377,280.2294738063908,22599.9548000904,140.70469708270522,23.499520145669113,36.06291783907457,1.1961533604674104,정형과,67.73950940236233
45,20250813_155131.jpg,45.jpg,198.92414269575488,187.64386589993137,0.9432935759181521,0.6912183910812871,4.0,0.7755316908831664,0.7752963941162978,40.7701300548558,2644.443856790254,95.29378298890153,70.41400447064461,6733.328844447437,196.1891702358264,28.803147709350768,28.648795742256084,188.66841577793093,156.96940556014516,0.8319856024280367,0.8229429073891377,4.0,0.82996421852591,0.7524769398251032,91.98902344680604,3399.999716666691,308.7182358371696,27.395490606626048,949.99992083334,76.05316187222517,55.21914059814256,19.072582965688433,0.948444031082192,정형과,8.010976553193956
46,20250813_155204.jpg,46.jpg,253.49053199430665,250.55421396054732,0.9884164587503201,0.762595507444744,4.0,0.7438890194147845,0.7266139497869821,21.876747705721193,1171.4284040816565,41.81980042851074,74.34503939484797,62199.8756002488,33.827223574085366,15.784266431071945,8.976310537952733,162.6513934971987,131.51644314162255,0.8085786436492327,0.8457443950635326,6.0,0.7206944652638256,0.8089156564024405,12911411.680181075,10200000000.0,23.49505307125814,57.0287906950656,788.2352632064602,145.52851122361716,4.623856233985299,44.357209844484714,0.6416468189859329,비정형,0.0
47,20250813_155240.jpg,47.jpg,207.23726725001148,208.43910657082426,1.0057993397459872,0.7609734449779547,4.0,0.7674284823816413,0.730221454441929,33.685143490594555,3133.3322888892367,51.141980791737396,46.88425489274223,20599.9588000824,26.591983873293863,25.318862423539994,10.419876769369708,200.76114365469337,187.22899597697696,0.9325957830714915,0.6725494851746503,4.0,0.770796838283325,0.8166002348908967,49.63809941922845,2199.998533334311,111.86184460129076,81.10128731907147,16999.983000017,140.3733446876003,14.191650070804886,48.24174246887955,0.9631644798212468,정형과,50.36190058077155
48,20250813_155316.jpg,48.jpg,212.45677995430583,201.72691955663726,0.9494962674291858,0.8765300980380367,4.0,0.7560357003343783,0.774872355239963,4455469.338516149,3600000000.0,39.900708945000375,37.547632781483706,780.6451109261219,90.83688894870615,20.551151377802757,28.515868850542713,211.5658642967262,176.35857777970773,0.833587111824243,0.8398664368203465,4.0,0.742291802062087,0.8770310868063647,40.787653232275126,11199.994400002799,40.64936183474139,178.0454449066998,58999.88200023599,253.36435560463454,15.152133109645074,83.70879338078969,0.9958066028404872,정형과,59.212346767724874
49,20250813_155356.jpg,49.jpg,240.3628139062287,228.07973795196108,0.9488977693568709,0.7169421709096734,4.0,0.7811307891195738,0.7894563975019688,41.93551614320785,2933.3323555558813,65.04887672694629,12668789.490644949,12200000000.0,96.29629553543668,31.265483103045028,35.04298124581924,221.7123567722282,227.28345740353535,1.0251276054813243,0.6194286743825421,4.0,0.7704769306003676,0.7245038370784924,57.35285107697374,8999.994000004,76.82119154423052,12387406.257982677,11000000000.0,33.84156775407233,26.591978312366642,2.436880700351938,0.9224070610969112,정형과,42.64714892302626
50,20250813_155428.jpg,50.jpg,224.26884808844963,220.5040105044535,0.9832128375559708,0.6849764305560875,4.0,0.841679405408652,0.7355003462612055,134.64629159777556,26999.973000027,199.5522371346341,22.957906074291383,2599.9974000026,63.03501896470802,61.825458894768545,12.371926734493616,139.23625689978567,119.35087584968431,0.8571824502262099,0.8489559224555004,6.0,0.7198723122462962,0.8294815900702208,19.78579143241212,1449.9998791666767,50.40843603776148,74.8349432835094,2786.6662951111607,172.79702501781026,4.396213551163807,55.037842233774015,0.6208452849629483,비정형,80.21420856758789
51,20250813_155458.jpg,51.jpg,204.93979540586147,196.3602167375373,0.9581361021107042,0.6014584776616415,4.0,0.8075267369997015,0.7931881705734893,54.73160981562641,1526.3156288088815,103.67720190004937,13885626.417969424,11400000000.0,220.833328732639,43.66805066466109,36.521995059498515,186.07369045860787,167.56933686324425,0.9005536271691246,0.848051173410424,4.0,0.6893221615943238,0.8874458369975688,18.063732198470163,415.38458343195515,48.31278931870826,41018906.42144791,30600000000.0,355.3683727313998,6.085040599433585,90.87089832368189,0.9079431844367206,정형과,81.93626780152984
52,20250813_155522.jpg,52.jpg,240.14045716101225,223.61787645298847,0.9311961803381363,0.7861089032266374,4.0,0.7600069765184472,0.7415600286363897,27.03446952605694,494.73681606648336,57.883625753370595,59.68341951608224,30199.939600120797,80.2150036842145,22.219685031023012,14.517173362053452,233.81906128643473,192.04778549393012,0.8213521362942534,0.8284788482840145,4.0,0.5648973291385377,0.8770036680974396,13.910935501289845,737.4999539062528,80.45795894688938,38207230.81766066,35800000000.0,270.9623204824871,3.1109297422188975,83.69040331876593,0.9736762561822764,정형과,86.08906449871016
53,20250813_155602.jpg,53.jpg,236.72865899450585,229.16123529008246,0.9680333435902283,0.7208348550625545,4.0,0.7544885212278647,0.761727314867531,35.641956761621316,4599.9954000046,61.247977970793485,28.80275087736528,733.3330888889703,49.43724662698971,19.977039291489472,21.963094712090868,227.15590031163157,179.0183615704306,0.7880858975040409,0.8160635057618811,4.0,0.7330816487276344,0.8377604753849863,38.70360253525011,6377.776360494142,37.248325113420144,75.59219436429687,1466.6665851851897,171.5563826181915,7.618440746255914,59.605666780058066,0.9595623160983797,정형과,61.29639746474989
54,20250813_155624.jpg,54.jpg,236.55095092475295,239.46642749733923,1.0123249412491844,0.7104844151094164,4.0,0.7401226465907114,0.7064994563713478,5005231.2929933965,4800000000.0,42.142026498700005,1267167.2145700518,400000000.0,21.923937262085293,14.332655659501306,0.3253994263448091,234.66170155790365,222.93533628660552,0.9500286361453635,0.700935753562337,4.0,0.8206653338193504,0.833803027309796,3135570.9787551104,2800000000.0,128.49528714004848,111.43818394878706,32199.9356001288,130.3913157507822,49.91844202545999,57.401308648688556,0.9799357012602989,정형과,0.0
55,20250813_155654.jpg,55.jpg,197.38158383254677,196.97314437326537,0.9979307114100984,0.8730538825367943,4.0,0.3737881618590789,0.8867606089323072,6.375358588171053,333.3332888888948,14.45721573190187,130.69249795875942,9733.33008888997,227.6615268364206,4.537244329455686,90.38858006664626,198.1311922260324,170.5973553115556,0.8610322957978994,0.8204451739967729,4.0,0.7561891278043185,0.8228324469589035,31039622.32653657,21200000000.0,150.08669139866257,102.16652091069523,21599.978400021602,181.5875297983692,19.755067368178793,51.48398971164263,1.0037977625821544,정형과,0.0
56,20250813_155750.jpg,56.jpg,224.4209423032847,217.25450377299052,0.9680669795931549,0.8105586847061865,4.0,0.5286139896085535,0.7396712227566196,12.233885902700264,666.6665555555741,28.619646424763985,35.35552325220195,6466.662355558429,43.25258207458303,6.888140241668738,14.07625213436727,218.0393475755947,187.56066240545704,0.8602147478928287,0.8574064296520247,4.0,0.7217203010809727,0.8197766061533869,41.34594418964534,13699.993150003425,34.08155399802318,67.6506025519511,2066.666494444459,156.25808530436262,4.28704285343472,49.883703162746215,0.9715641746167082,정형과,58.65405581035466
57,20250813_155829.jpg,57.jpg,237.10178758493328,239.9507867495186,1.012015932876781,0.765756521152742,4.0,0.773738767964935,0.723748981658249,34.0962314643682,759.9999392000049,62.93532153804019,26.93809612583159,4733.331755556081,39.58321695390301,28.023636732247393,8.218020009515762,188.0391093155808,148.5144485240042,0.7898061688579716,0.8199309265726235,5.0,0.7501064489364944,0.8472148992495079,44.446586291726945,4899.997550001225,99.99999942881016,85.81059806282816,2936.8417961219166,191.8367331278634,13.190113231407045,65.02638845864188,0.7836569817621489,비정형,55.553413708273055
58,20250813_155908.jpg,58.jpg,212.49618847082354,199.05331856495332,0.9367383010367926,0.6774972104936003,4.0,0.7880611375862614,0.6931989309482388,47.95044880661691,7599.992400007601,61.12029344066974,19.158883600502243,4399.9978000011,22.933543154246635,34.39613232081927,2.9723829733621896,197.31659285130894,149.492418905989,0.7576272058307909,0.7798958861123968,4.0,0.7226416768996384,0.7564874299094078,44741248.43397363,26800000000.0,23.30704401687643,23.123727842831755,485.71423945578675,31.339628610050124,4.578016910045719,20.782987445448203,0.9285653275536337,정형과,0.0
59,20250813_155953.jpg,59.jpg,154.0410237391402,145.9465164891973,0.9474522626930182,0.7817083268796117,6.0,0.626578306261533,0.4890342511430777,15.901183816754525,682.758573602857,39.21792752731251,10.515534255507122,199.99998571428674,24.53600038314497,9.29293310557314,8.319100148124777,178.1051262351969,148.31718529361495,0.8327507940324781,0.8658660332807343,5.0,0.721590202261682,0.8299984604708928,20.28249347243422,7399.9852000296005,37.323320798680534,72.34744991636961,3399.9995142857833,155.7777767340217,7.142009552318587,55.318312616603436,1.1562187910202928,정형과,79.71750652756577
60,20250813_160026.jpg,60.jpg,232.78797327897786,225.9501925225727,0.9706265720686068,0.794324541636368,4.0,0.7506685848294703,0.4400370492613323,25.531786454088433,1509.0906347107937,44.603534993811664,8.897618048192255,835.2940193771742,15.961061750696754,18.44736471619152,3.619475229063525,150.4638098562728,128.77960487172177,0.8558842488086379,0.8620223921120725,6.0,0.7444775031288255,0.89170480217833,10852747.104084497,8400000000.0,62.41682221378993,127.54065163268314,4419.999558000045,268.419324852924,16.0093070767266,93.90499971591458,0.646355598774658,비정형,0.0
61,20250813_160100.jpg,61.jpg,218.30939534116453,216.06286814439613,0.9897094342034266,0.8795390951353662,4.0,0.7829038955791523,0.7738481794250012,9248593.231030913,8000000000.0,74.04529708531089,33.9126123063194,1257.142677551046,59.56970285247907,32.065178936503465,28.069672845406878,175.14745840364048,149.2817265798417,0.8523202559743158,0.8113434684644751,5.0,0.6997352888911114,0.8636781125164641,49.230880867492644,9399.993733337511,68.92827428461213,97.09045225558255,2311.999815040015,220.25461727486874,1.8483666370532232,75.02631300909304,0.802290062367346,비정형,50.769119132507356
62,20250813_160153.jpg,62.jpg,220.85396044958233,213.47901209963018,0.9666071265602876,0.7676519924497633,4.0,0.7296810642874714,0.8002515069106135,20.287974993459805,4999.996666668889,40.13675191624549,21694992.288414024,19200000000.0,135.8169925542526,10.408584540285554,40.118736885067065,214.59469427989248,176.9720566325123,0.8246804853510984,0.8415923145649139,4.0,0.7361690485275383,0.8763453909782419,26.514748306432473,8199.997950000512,18.553375381436137,111.06568151049893,2476.9228863905473,251.47429403891582,10.556793767401333,83.2496034372096,0.9716588004265436,정형과,73.48525169356753
63,20250813_160228.jpg,63.jpg,194.2318891957928,187.81602131361797,0.9669679993911432,0.6895765171998063,5.0,0.644921850193831,0.730929843403429,17.249760085696632,5399.994600005401,21.27431870200679,29.199905704967033,9666.66022222652,53.11796396238917,1.4570989686154425,10.68831833805665,222.65947665411835,191.81385688265937,0.861467294206503,0.8340951100406087,4.0,0.8218543104436224,0.7868499312999591,74.88958029125334,4679.999376000083,126.23569738852116,21748929.5676159,19400000000.0,146.0439204127942,50.90570972154389,33.8497202266288,1.1463590122921037,정형과,25.11041970874666
64,20250813_160353.jpg,64.jpg,262.9948030384057,239.0536880780468,0.9089673458039295,0.7641403679926119,4.0,0.6483540029739638,0.7198851809498625,16.689372038286006,1999.9980000020003,29.917642544218154,24.32012715520704,8599.982800034399,17.25592284521027,9.77366532333675,4.041718147178376,171.5905814603934,168.53167308838485,0.9821732151848055,0.7481601224448774,6.0,0.6630979722309094,0.8497570289095346,17.488532404856915,1699.9995750001062,70.3042592270228,49466622.606404275,28400000000.0,173.69172720416026,0.282275523901374,66.5150979085644,0.6524485635381003,비정형,82.51146759514309
65,20250813_160428.jpg,65.jpg,255.1727307939992,240.7663561012281,0.9435426558004689,0.7284623802196198,4.0,0.7406777633218662,0.7262629051811806,9543589.670150163,9200000000.0,55.48064887977298,10763234.065118682,11000000000.0,23.358871143926432,14.545376762652218,9.134710509545044,160.42359223910833,137.1355190926138,0.8548338631403786,0.8330544894881791,6.0,0.7359386368980558,0.7733172732077216,30.861087939026245,8999.982000036,26.375461705547238,41.85186040634306,707.9364854623337,140.72090680189376,12.182219885531529,27.84115349798153,0.6286862696493154,비정형,69.13891206097375
66,20250813_160545.jpg,66.jpg,167.13049751642728,164.026425961538,0.9814272583339604,0.6943998439990994,6.0,0.4089475296853809,0.782531043380587,7.763905275211264,599.9998285714776,14.829437136032078,111.15269152025927,52599.89480021039,116.34821842193925,0.5194009229740912,31.83460197000503,162.6693159723196,160.80496365634073,0.9885390043916081,0.6778257002333912,6.0,0.8146759409385982,0.7587892863151493,10766175.800999206,10400000000.0,275.29475170488223,24.642189670785044,482.3529128027698,42.69311163103071,45.35073133123099,5.991242656320868,0.9733071964099838,정형과,0.0
67,20250813_160631.jpg,67.jpg,150.3678707401227,140.34225512243813,0.9333260784478913,0.8352470377469827,6.0,0.4672432899960794,0.44221705910410436,9.742201217379602,599.9999076923219,12.228921699593743,9.125424513572673,2699.998650000675,10.927842685957344,7.61902550893512,4.697840784140773,223.03340130805853,182.6699204175053,0.8190249502817637,0.844216743062304,4.0,0.7345456015021821,0.8264560292417569,49180367.52665512,36000000000.0,37.20328789155688,128.87802075260754,52199.8956002088,174.79136553051768,11.437137135974714,53.40835785034097,1.4832517093596542,정형과,0.0
68,20250813_160721.jpg,68.jpg,146.11032928328305,138.8900574711835,0.9505834265960711,0.7588617899888729,6.0,0.3565798549978081,0.710426851515052,5.982350452492353,1639.9993440002625,12.10370363962053,24.38110723326951,1828.571167346976,32.71248697671409,0.8970893217343593,1.3794030130412833,137.8708038878131,140.8535355249068,1.0216342514367347,0.7092610619395281,6.0,0.7466502714011045,0.8118344790826617,6855823.0085356,5800000000.0,72.71359088312707,107.11378191896857,29399.9706000294,154.08991123032646,16.66219055286038,45.816738379548475,0.9436075092302687,정형과,0.0
69,20250813_160803.jpg,69.jpg,247.77698670246363,251.01546151421167,1.0130701194442924,0.7541987852995979,4.0,0.7358347313052158,0.7567315860310659,27.96979832852729,9399.995300002349,42.15164290393078,28.776173962833234,726.8292328375984,84.55246113149315,0.42613355610580306,19.789515849507154,171.42304435118658,133.6032809440367,0.7793776003086827,0.810085473811154,6.0,0.7475932375906724,0.8646039054163341,198.29454902688104,105799.7884004232,30.643305396212423,135.71825721225036,36599.963400036606,250.60837854595252,14.430036300159642,75.61110789146608,0.682918268528575,비정형,0.0
70,20250813_160848.jpg,70.jpg,147.40175221973828,142.3854442830174,0.9659684646811872,0.7592229772606853,7.0,0.7458564159750793,0.7564385907029265,54.081374572930116,27799.972200027805,54.43502801762884,1936140.2091785814,2000000000.0,52.85530939702128,16.533562905971053,20.513049092757857,167.07971200096395,159.1372871426607,0.9524632598226084,0.7397302511714953,6.0,0.7298317314029497,0.7402759825876075,55.6182878703204,12999.99133333911,90.08058514768975,21.13091419385866,2599.998960000416,51.958568444302934,6.098611961664486,14.332070640552855,1.1334988186021755,정형과,44.3817121296796
71,20250813_160930.jpg,71.jpg,169.07621535672416,166.6100746799635,0.9854140295750203,0.7247591316012293,6.0,0.7241554980208038,0.7626609757200824,33.92710247197679,20199.9596000808,42.36453181101216,11220545.908976153,11400000000.0,132.39908497073964,8.080677176224563,23.313175500038184,157.2544685053275,129.69807901690874,0.824765618743068,0.8330257596559856,6.0,0.8245161497571392,0.8393194491276827,61538544.51494285,48000000000.0,204.67419848528888,118.5956304305968,38199.9236001528,178.8324664352108,52.3745021802643,60.48418968973729,0.9300803674458017,정형과,0.0
72,20250813_161011.jpg,72.jpg,183.26599515317594,187.68317165981466,1.0241025428800732,0.7422849416214763,6.0,0.7672820745391733,0.7423437961276314,40.06511204033155,6759.997296001082,76.1734361686401,41.20498715404604,12599.974800050399,72.87671192944268,25.25992512090795,15.176901458595632,208.43250004423697,176.34396808191164,0.8460483276095859,0.8408701721807186,5.0,0.7634885899614456,0.83873774170773,54.29683880636058,6031.578312465441,54.44896454142105,85.46791703130307,2879.9997120000294,213.402884107242,22.144970808503786,60.155687664791245,1.1105550817418597,정형과,45.70316119363942
73,20250813_161054.jpg,73.jpg,257.47101365731936,250.51574231060494,0.9729861965899915,0.7250452681683315,4.0,0.7973134334518528,0.7248405479070663,68.92941329394698,14599.990266673158,147.94100207045153,21.16092945477031,1266.6662444445851,49.73040206572796,38.71733995970772,7.6467786421702755,171.4498432770785,154.6876130379712,0.9022324551675558,0.6799839561243552,6.0,0.7750149725193631,0.7391418790873479,5161321.0644819625,4200000000.0,61.06243795722739,25.2364696240314,7599.992400007601,47.764169175248014,26.68451506781473,13.344423602017203,0.6658995932849722,비정형,0.0
74,20250813_161128.jpg,74.jpg,148.3532701918229,145.8001621362943,0.9827903486574484,0.821011379042071,6.0,0.7804508477225709,0.7584971195701973,36.760682709642076,388.23527128027814,72.97313542433942,35.30614352905149,2733.331511112326,59.862583639945676,30.9694847422679,21.605469401295295,108.62900947686484,87.84762575131995,0.8086939775514498,0.833989248952208,8.0,0.5427671574154446,0.797964245322996,13.0570425757691,1975.9998419200126,13.656271975403229,55.91822900727941,2692.3072781065725,150.04434466701466,5.280194134062864,39.02680014686912,0.7322319847510336,비정형,86.9429574242309
75,20250813_161219.jpg,75.jpg,173.09765442475793,165.28991053462286,0.9548939937049873,0.806114155787755,6.0,0.5455558094087418,0.7440174214056672,12.974423627072987,1304.7617804988781,36.425931315948134,51.46513885114833,5299.997350001325,64.83213543368547,5.9035317592812895,15.452882232973497,255.5555091145207,218.05517485347625,0.8532595349206906,0.7360166881040484,4.0,0.7380497203873524,0.429988582036876,48.26349255927304,7914.28345306187,150.61931317557114,8.474396431721505,599.9998909091107,21.13722677454283,12.488433314886446,1.561161761431296,1.4763661007642686,정형과,51.73650744072696
76,20250813_161300.jpg,76.jpg,190.3237608226453,188.0021330399953,0.9878016923761115,0.8684469200361442,5.0,0.685421709474232,0.5203529575534211,18.030940247222475,676.1904439909312,57.73195846529918,11.707296986510022,268.2926698393819,26.864756612467172,12.25721877764462,9.01640389722865,230.95860310032148,222.1863462613353,0.9620180555249731,0.8253281682702136,4.0,0.7496348777591635,0.7939347057343134,55.776383116207505,17299.991350004326,82.4303819227819,20324375.20358019,18800000000.0,127.42441380605744,17.542316306931134,37.12230395356554,1.21350377957034,정형과,44.223616883792495
77,20250813_161406.jpg,77.jpg,175.5713006878001,161.57352402138346,0.9202729796294703,0.6583013174197843,6.0,0.7301373861560818,0.7113643676799457,4119486.063426984,4000000000.0,60.51865864407231,3601903.4488371466,3000000000.0,24.083540091585647,10.483063902732571,1.2729674552627146,237.7104780659597,206.80277295294735,0.8699775232270741,0.8136008967996025,4.0,0.8200871063223136,0.8118232658998246,5066465.21849852,4200000000.0,184.2358770664222,26260565.36357049,25000000000.0,160.024505413489,50.045376110276585,45.81197673660826,1.3539255968072774,정형과,0.0
78,20250813_161454.jpg,78.jpg,152.88179775428625,156.7329661363115,1.0251904964397063,0.8552852011259251,6.0,0.7324514706442491,0.6111173491133512,19.497088073200306,259.5744570393848,45.026177774732055,14.983996695703935,352.3809188208649,31.487335568526493,16.224471120476736,12.731511345630405,150.13243841915633,149.44489290317244,0.9954204066541281,0.7913187978342914,6.0,0.7360528326473439,0.771585167624826,23.579865070508337,1319.9997360000527,91.22949320850509,29.342971076929626,2799.9972000028,45.89924015345025,2.9291142361117637,27.07298465137786,0.9578867938260376,정형과,76.42013492949167
79,20250813_161551.jpg,79.jpg,231.080256258542,215.2184235175563,0.931357905699919,0.7218776782797592,4.0,0.7186848760277804,0.7562206798669731,19.958585629582355,4199.997200001867,13.84362636663953,10151241.481186876,9400000000.0,89.1214379713255,5.281756736561576,20.677092146976452,209.26696746635724,179.82043219651922,0.8592872270939178,0.8278455406597963,4.0,0.734518928457258,0.8351442445933512,51872422.929852724,21000000000.0,77.91563236766436,84.43540731254922,7342.855044898559,191.27712760101767,9.15971670975471,58.144593465941696,0.9056029747181034,정형과,0.0
80,20250813_161639.jpg,80.jpg,279.06276576287166,271.9122382804111,0.9743766336475838,0.7140813459720613,4.0,0.7466706150438236,0.4107392293369365,23.00241560211285,1139.130335727797,49.34906605784956,7.8549885156797865,571.42848979593,22.91403315571308,16.86422800861027,4.19113052980359,180.1136389342532,144.3599535751569,0.8014937371170018,0.8158299606853573,6.0,0.7314391534398301,0.7711266417307161,13148821.8340017,11400000000.0,172.04406264548095,47.376241556009624,9999.9950000025,116.82556797833072,2.872617341518487,26.89741905800566,0.6454233994344534,비정형,0.0
81,20250813_161714.jpg,81.jpg,256.55425726774877,248.16586563461308,0.9673036350186882,0.6729992593274199,4.0,0.7398254068093713,0.6095781337933399,22.56235891807719,5999.9970000015,27.50741910111618,15.104121992648142,1479.9994080002368,20.546691187345637,13.347718397145913,11.0192628161016,166.28583904338583,164.06136923029283,0.9866226142533243,0.667482852610454,6.0,0.7568792266665483,0.7681323678439025,54.41986728515881,16999.966000067998,51.55515289342647,21021050.496014014,21000000000.0,48.20650886125873,20.884919803030584,25.553384102729247,0.6481507686299832,비정형,45.58013271484119
82,20250813_161750.jpg,82.jpg,177.2119126879302,167.18359343833438,0.9434105806010025,0.7502085744162582,6.0,0.5898006055640672,0.7248371219471903,14.13156421567279,599.9997000001499,20.669657210950852,2631602.480512229,2800000000.0,65.46420035298767,12.653995693999168,7.791441915077617,169.79285694930073,170.55222284555768,1.004472307668889,0.6838118213569622,6.0,0.7418475868034247,0.8014796059995932,44.656987998223826,14399.985600014401,59.45143133717966,42549088.593878515,43400000000.0,141.20983173909906,11.990260792064898,40.711812585950256,0.9581345541273265,정형과,55.343012001776174
83,20250813_161820.jpg,83.jpg,239.9355958858311,224.1847752683804,0.9343539646157987,0.6857259322490592,4.0,0.7569545851898682,0.8093568453811029,39.10785942878055,12799.987200012802,58.27760988301378,63.03665728333413,8799.9956000022,101.20481866744085,20.588429184380953,44.253762576921055,150.0742057642673,150.3197627484912,1.0016362371066592,0.6446623206968669,6.0,0.7586120544050232,0.7624982835847456,9734539.304868568,8400000000.0,64.6441511111852,37.01096372125192,5266.663155557897,71.14093927901146,21.55859106830374,20.431497947782482,0.6254770377450678,비정형,0.0
84,20250813_161910.jpg,84.jpg,244.12012233468386,241.9743741211693,0.9912102771660388,0.8126930407400658,4.0,0.7518017795237333,0.715430438429306,38.23835543181816,12599.987400012602,68.95562468616589,8179979.2261489695,8000000000.0,37.73333312128902,18.895674968247654,3.4847638006701986,242.99795838950126,218.30339044791828,0.8983754097966532,0.8482975217693337,4.0,0.7461995398938257,0.821366870358951,66.81759217470668,33399.9332001336,116.63287592724498,43121224.66950156,23200000000.0,148.4095123310113,1.651714025303801,50.71394470710375,0.9954032304488029,정형과,33.182407825293325
85,20250813_161958.jpg,85.jpg,249.96278733707754,239.0423699107688,0.9563118272817848,0.8408682174270826,4.0,0.5119293853518869,0.7971067074784133,11.88877302174218,1646.1535928994472,29.1718360654876,64.48636863062885,15999.984000016002,100.6369420341596,3.229504713074563,38.61920965011,243.89233612234415,217.369912028947,0.8912535567329485,0.7159181353069756,4.0,0.7376336361723006,0.7604658956700718,7347905.285766232,6400000000.0,28.18425749404524,34.62466855017673,6759.997296001082,63.57998544992511,9.306603348233276,22.413513269747188,0.9757145802405086,정형과,0.0
86,20250813_162037.jpg,86.jpg,228.49873275966283,223.92677848667373,0.979991336416741,0.8149914340631875,4.0,0.7158665232921531,0.7534213785043757,18.62597931235415,171.42856530612266,23.67712339626801,44.05912954525578,17399.9652000696,49.327645714846454,17.967199939667832,19.440816736508776,227.97918878185337,192.3671098198609,0.8437924130168363,0.8151409885692248,4.0,0.7233046519819397,0.7597924685878847,33981877.38431822,26200000000.0,198.66666178370386,36.52536902812965,3114.2848244900497,100.91524459829432,1.933287370366922,21.34292395491836,0.9977262719511187,정형과,0.0
87,20250813_162107.jpg,87.jpg,214.35337572000714,209.56089097483664,0.9776421307615396,0.8758307775266106,4.0,0.5550867100010615,0.7075053388393098,13.229105878997094,1899.9990500004749,18.0703811160921,5820727.241085976,5000000000.0,16.650748506349316,8.461121193140775,0.929551930015338,209.67637903856203,170.62598488388244,0.8137587346093107,0.8213098282605777,4.0,0.7708955805351139,0.8701946427445519,55.898453123786275,5666.662888891407,185.53685299058367,112.0006128807062,8599.99713333429,204.21276380669516,13.633309229171228,79.19614768412688,0.9781809049391679,정형과,44.101546876213725
